index,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1158549,2020/04/28 03:19,4777070000000000.0,fraud_Stamm-Witting,shopping_net,98.53,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987/04/24,d1ba64de474ac24f521a9d2efbbae9a0,1367119165,40.713013,-75.201092,0
499486,2019/08/05 05:57,502013000000.0,fraud_Jewess LLC,shopping_pos,7.18,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945/09/20,6ee3e2cc2e5050dc50dcdd5d9f7f1fc2,1344146252,42.162633,-74.97604,0
419328,2019/07/07 21:49,213161000000000.0,fraud_Hamill-D'Amore,health_fitness,37.95,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968/06/24,97350847d0394eec20bee05bebafed2d,1341697776,42.146307,-78.376691,0
665310,2019/10/10 20:49,4904680000000000.0,"fraud_Willms, Kris and Bergnaum",shopping_pos,161.58,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990/10/19,fd11d65807911516f3291e8578ffa421,1349902187,41.916381,-73.171728,0
239803,2019/04/29 23:35,4191110000000000.0,"fraud_Walter, Hettinger and Kessler",personal_care,40.96,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992/10/03,897bf3828acec3e2f80dbd94f357cc2d,1335742546,39.181825,-81.963015,0
1037138,2020/03/06 03:48,36485900000000.0,fraud_Erdman-Kertzmann,gas_transport,47.09,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005/01/29,fc30ff038d8094f9cd713bc2c0b6e01b,1362541737,41.011753,-83.260315,0
533419,2019/08/17 17:43,4147610000000000.0,"fraud_Bradtke, Torp and Bahringer",personal_care,33.0,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944/07/26,c08a2e7ada260283de2443991efd8611,1345225436,43.53347,-94.623506,0
273035,2019/05/15 02:53,630469000000.0,fraud_Kris-Padberg,shopping_pos,1.84,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,1936/05/01,b602cfb3aeb28cb1df7b8eb8ddc6370f,1337050381,46.199676,-122.556021,0
305279,2019/05/27 23:29,342360000000000.0,"fraud_Runolfsdottir, Mueller and Hand",entertainment,67.22,Gabriella,Jordan,F,1299 Joshua Plains,Howes Cave,NY,12092,42.7045,-74.3648,1304,Jewellery designer,1970/06/09,a9f53dadbc0934d6c7afb1e10f6f73f0,1338161399,43.535941,-73.635163,0
288023,2019/05/21 16:12,630423000000.0,"fraud_Larson, Quitzon and Spencer",travel,7.73,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978/06/21,1cef463445284b1fae2efa141df9240e,1337616722,48.31314,-117.810315,0
203600,2019/04/14 15:08,2266740000000000.0,fraud_Osinski Inc,personal_care,1.65,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972/07/25,1e2422f150a78cffa7d52b52b0d20100,1334416102,35.41999,-86.213002,0
165860,2019/03/29 05:21,4713460000000000.0,fraud_Dach-Borer,grocery_net,50.32,Wesley,Parker,M,7452 Browning Port,Mc Intosh,SD,57641,45.7084,-101.1546,295,"Designer, industrial/product",1981/01/26,60a392edaf55fa3b69b2196aec6a9e59,1332998490,45.719744,-101.103743,0
999769,2020/02/14 07:59,4862290000000.0,fraud_Marks Inc,gas_transport,50.5,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956/09/15,305c93064f6b02332236bd9465792918,1360828782,40.653564,-77.56159,0
138469,2019/03/16 23:28,3576430000000000.0,"fraud_Gutmann, McLaughlin and Wiza",home,11.67,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981/10/24,15183f94e1086204bda611184a88eb0f,1331940528,34.111724,-113.016651,0
1289548,2020/06/18 14:30,2235610000000000.0,"fraud_Moore, Williamson and Emmerich",home,46.87,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980/12/16,266334aa697b2be11df7f19d314e88e1,1371565859,41.741922,-105.576201,0
571504,2019/08/31 08:19,4500000000000.0,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,115.6,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965/04/07,65b28bbfc5604412f03e0e34cbabbb06,1346401167,38.258607,-75.175112,0
861684,2019/12/17 19:36,502038000000.0,"fraud_Prosacco, Kreiger and Kovacek",home,88.08,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980/03/18,9661bcc05571db487c9f8b6408060a26,1355773002,36.445244,-93.155986,0
345611,2019/06/11 13:34,6554250000000000.0,"fraud_Reinger, Weissnat and Strosin",food_dining,44.3,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969/12/22,290468c608bfbaa90f9a39bdb39b8527,1339421652,34.499364,-116.832516,0
523727,2019/08/13 17:55,4509920000000000.0,fraud_McCullough LLC,misc_pos,41.08,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,1972/03/28,7c126d4260b5d67e9f1f52feb010ebab,1344880545,43.33736,-97.568582,0
849491,2019/12/15 12:31,6506980000000000.0,fraud_Homenick LLC,personal_care,50.68,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985/04/15,8c53faa097b5f8446ee8b66f49325d72,1355574692,34.313911,-94.436423,0
1035031,2020/03/04 20:53,3508100000000000.0,fraud_Pacocha-Bauch,shopping_pos,4.53,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",1991/04/11,8648c53ba08a34de35026beb5bd56651,1362430386,42.530138,-87.646876,0
542473,2019/08/20 05:02,4586810000000000.0,"fraud_Stokes, Christiansen and Sipes",grocery_net,54.56,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997/07/05,90e7ec0be75153025690aa914f91eb7b,1345438926,33.543258,-80.014915,0
883721,2019/12/22 21:03,346208000000000.0,fraud_Botsford and Sons,home,74.14,Tabitha,Reyes,F,20938 Barbara Viaduct,New York City,NY,10280,40.7105,-74.0163,1577385,"Pharmacist, hospital",1961/05/13,c76309f694bd06e51bea4ba5e5012b51,1356210213,41.047802,-74.783758,0
411558,2019/07/05 17:33,630423000000.0,"fraud_Kihn, Brakus and Goyette",personal_care,16.66,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978/06/21,f1a8410e7964b58060330f50101c8f4f,1341509629,47.935975,-117.237632,0
740769,2019/11/12 15:08,30044300000000.0,fraud_Dibbert-Green,entertainment,34.74,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985/08/29,9cd47fd50156a09dd1c04a7fa91ec624,1352732925,26.154356,-81.95103,0
511800,2019/08/10 06:10,4957920000000.0,fraud_Hills-Witting,shopping_net,8.86,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,1955/12/04,ea55782c2ff0befcc2cccc26bb40b3c0,1344579048,38.892385,-101.66298,0
1035691,2020/03/05 07:28,4.76943e+18,fraud_Vandervort-Funk,grocery_pos,101.24,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954/08/22,88a2c9905bb7e440116d814037ab1e4e,1362468500,40.88903,-77.249726,0
324103,2019/06/03 18:48,3518760000000000.0,fraud_Bins-Howell,personal_care,6.28,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989/11/24,0cd91e5bc64ef185a39b02c2ab51d9d7,1338749293,38.320012,-109.84024,0
203323,2019/04/14 13:19,38588500000000.0,"fraud_McCullough, Hudson and Schuster",food_dining,3.89,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990/11/23,472f26b5fad7fafb0a099d155b10f94b,1334409583,30.963773,-103.736839,0
1039194,2020/03/07 06:45,4239440000000.0,fraud_Bins-Rice,gas_transport,106.77,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991/10/04,219a07c8b26b9c10d67e35a3c30467fb,1362638708,39.374221,-76.722384,0
816689,2019/12/08 07:07,3560320000000000.0,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,6.44,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955/02/01,cc1336168aa31d7573a5ae6c630891c2,1354950462,34.210979,-88.123855,0
948878,2020/01/14 22:28,573860000000.0,"fraud_Cronin, Kshlerin and Weber",health_fitness,82.71,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986/07/23,b95db4e63c07690d1319ac998363876b,1358202506,42.254745,-87.096265,0
632969,2019/09/26 15:22,4683520000000000.0,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,68.91,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",1995/04/19,b9152f1f77e99053cc8e0e32e2e6f28e,1348672941,33.834182,-118.416614,0
466571,2019/07/24 22:15,4874020000000000.0,fraud_Altenwerth-Kilback,home,33.6,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982/05/28,59edb626276cdff1b16f6c44b6f16575,1343168105,45.726304,-122.393214,0
729895,2019/11/08 10:12,4550600000000000.0,fraud_Effertz LLC,entertainment,19.96,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968/05/29,ab07473b149fdfa16ecd2ba217ca25f7,1352369571,40.508922,-81.577447,0
1270186,2020/06/11 19:24,345934000000000.0,fraud_Bahringer Group,health_fitness,7.75,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985/03/19,849a84bb31fb72f85cb3107fe3ac5111,1370978668,37.654391,-75.191724,0
734571,2019/11/10 06:58,3587040000000000.0,fraud_Bogisich-Homenick,misc_net,112.76,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974/10/15,366184c8fe60ca55a18aa71a72a0cd57,1352530684,35.283278,-88.616765,0
231810,2019/04/27 10:15,373213000000000.0,"fraud_Heller, Gutmann and Zieme",grocery_pos,40.93,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987/11/30,ca13e1f492d4ded072bf3f3f4ade9527,1335521748,31.772168,-116.422173,0
1223439,2020/05/26 02:41,3514900000000000.0,fraud_Kiehn-Emmerich,grocery_pos,81.09,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952/10/13,115d4188a8a520e851dbceaad94d314b,1369536099,42.711034,-76.599042,0
514847,2019/08/11 02:42,2348250000000000.0,fraud_Turner and Sons,shopping_pos,7.3,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946/02/02,f10b7e6d81cbb57b269b7e9e5fbf8d9f,1344652978,41.747491,-80.56467,0
852488,2019/12/15 21:41,30407700000000.0,fraud_McKenzie-Huels,food_dining,36.82,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991/10/13,49e8e18396d33b3c366318ff9b726f38,1355607680,42.751871,-76.103455,0
1082006,2020/03/25 01:06,6011380000000000.0,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,57.3,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973/07/13,c1a1871a28d61a1a1e74f2149b8a3e93,1364173572,41.162674,-104.057524,0
426670,2019/07/10 15:49,36485900000000.0,fraud_Kilback LLC,food_dining,9.49,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005/01/29,83edb9dfbdb774bc3c4de398b9da5a55,1341935372,41.080561,-82.878006,0
554449,2019/08/25 02:40,3597340000000000.0,fraud_Cummings LLC,gas_transport,55.18,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,1952/03/08,1da0cff3e0b6e1c963a779231c2c0fbf,1345862424,40.461019,-77.29708,0
820438,2019/12/08 20:29,347073000000000.0,fraud_Hilpert-Conroy,kids_pets,44.93,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1973/05/16,b40082704aff72c0b6441c447826ed1e,1354998577,45.038653,-104.318671,0
1275683,2020/06/14 02:56,4979420000000000.0,"fraud_Connelly, Reichert and Fritsch",gas_transport,65.17,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935/02/10,74e298d5c0052ecff0bf6d15e9e29565,1371178607,40.674285,-99.933808,0
1024255,2020/02/28 15:38,4926380000000000.0,fraud_Gottlieb-Hansen,personal_care,83.63,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977/06/07,ef459df7e5c247c84ae20d5f28b513b8,1362065912,35.62841,-92.432693,0
946461,2020/01/13 12:28,3511380000000000.0,fraud_Abshire PLC,entertainment,9.65,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973/04/01,952c25c63255d95afe0b1257dbbb853a,1358080125,34.008042,-86.741268,0
839822,2019/12/13 14:47,4.7973e+18,fraud_Kessler Inc,travel,3.46,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991/03/13,aa152f19574461da61c2f853d679f53a,1355410051,39.277184,-85.996067,0
446106,2019/07/17 14:22,374930000000000.0,fraud_Breitenberg LLC,travel,9.82,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971/11/05,efa056e886ceda6de29270d308440b9f,1342534971,42.17079,-83.075645,0
774479,2019/11/27 20:27,4.7973e+18,fraud_Lynch-Wisozk,home,38.55,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991/03/13,308de3178f19ec1faacf6a1f04a01644,1354048044,38.040806,-85.638254,0
590166,2019/09/07 19:31,3587960000000000.0,"fraud_Bahringer, Osinski and Block",food_dining,8.34,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997/01/02,e617baea8bea95e23eca0eccbe0b8fa3,1347046302,41.934603,-95.644994,0
731419,2019/11/09 03:04,4746000000000.0,fraud_Cartwright-Harris,grocery_pos,93.67,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998/10/07,faa6d0b31ec41666428ed716a94fc0d2,1352430261,41.132649,-86.313628,0
446023,2019/07/17 13:31,4.22371e+18,fraud_Donnelly LLC,entertainment,70.84,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974/05/30,7c5e6c55756a7cdc76f367f69aa32d71,1342531883,38.7199,-85.432839,0
686744,2019/10/20 06:52,3500170000000000.0,fraud_Gutmann Ltd,grocery_net,51.15,Ricky,Dunn,M,97689 Davis Point Apt. 967,Detroit,MI,48214,42.3669,-82.9938,673342,Health visitor,1983/09/02,c1f12a299f9cd1d77ff39dac38a17f9c,1350715926,42.268112,-82.580552,0
1153721,2020/04/26 13:58,30328400000000.0,fraud_Brown Inc,kids_pets,52.53,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954/07/14,abe26f6c73e50ea87d07b4e304d402b2,1366984734,39.170856,-93.698501,0
74109,2019/02/12 22:36,3520550000000000.0,fraud_Kozey-Boehm,shopping_net,937.62,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001/07/05,0755f2ee3bb43361e9ccb91650d00d7c,1329086189,48.433276,-89.726652,1
820487,2019/12/08 20:36,6011720000000000.0,fraud_Renner Ltd,home,21.25,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981/11/29,274ef95c14c102586980a20beefed25b,1354998993,45.226956,-118.316381,0
640993,2019/09/29 20:48,676308000000.0,"fraud_Rippin, Kub and Mann",misc_net,8.59,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,89704,39.2669,-119.8174,4290,Animal nutritionist,1989/12/10,55a59a1b6917fcd6c3ac7a78283de0b8,1348951683,38.711836,-119.490307,0
1048293,2020/03/10 14:26,4.47716e+18,fraud_Torphy-Goyette,shopping_pos,5.37,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992/12/29,4da34e5300179e17ed098a38199b7a84,1362925592,40.931812,-111.997468,0
1224330,2020/05/26 10:05,4169760000000000.0,fraud_Brekke and Sons,gas_transport,56.47,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972/02/15,85ba98ceb3153810b37fb3dab1556922,1369562705,40.28976,-75.754195,0
191791,2019/04/08 20:25,60423098130.0,"fraud_Ledner, Hartmann and Feest",health_fitness,174.99,Jason,Gray,M,875 Amy Point,Amorita,OK,73719,36.9412,-98.2458,83,Barrister's clerk,1958/07/28,2c1665c39b92726941bcd0642bca2dbd,1333916734,37.258333,-97.490775,0
1083983,2020/03/26 10:45,3538520000000000.0,fraud_Heidenreich PLC,grocery_pos,106.94,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965/09/15,5b6fac9b2557a267e5e84206f63eadb2,1364294750,41.822932,-82.553469,0
901583,2019/12/27 10:08,4265780000000000.0,"fraud_Turcotte, McKenzie and Koss",entertainment,58.23,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954/01/05,de2db47d970ef99c1cc2e1bfda048b16,1356602912,35.708774,-92.159418,0
450469,2019/07/19 13:41,348790000000000.0,fraud_Erdman-Durgan,health_fitness,11.4,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950/08/19,52e1546f56c53fbdbefe415c64b83497,1342705281,39.554867,-99.353304,0
851186,2019/12/15 17:42,4586810000000000.0,fraud_Pagac LLC,shopping_pos,198.51,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997/07/05,90aec634efa853b888b8e12e8d2f0c6a,1355593347,32.097928,-79.892043,0
660053,2019/10/07 20:29,347613000000000.0,fraud_Shanahan-Lehner,personal_care,67.56,Robert,James,M,18316 Cannon Place,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995/12/28,d93852da087dd8fb6947d0e6d304758b,1349641784,45.614817,-69.298727,0
1119173,2020/04/11 05:04,4158950000000000.0,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,57.02,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973/10/19,a95ebeaa63a1f9eda668076ec353c0a8,1365656698,41.422391,-79.816507,0
105675,2019/03/02 15:16,4.51283e+18,"fraud_Towne, Greenholt and Koepp",shopping_net,3.93,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983/07/25,2841ad0fa9a105558e0de51a7ba44432,1330701397,39.256194,-78.983126,0
14684,2019/01/09 06:58,4841310000000000.0,fraud_Rempel PLC,grocery_net,48.96,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",1989/10/28,26e460abafef5f7b403d49cb91d7f897,1326092298,43.806012,-71.708202,0
894719,2019/12/25 12:13,3567530000000000.0,"fraud_Bahringer, Bergnaum and Quitzon",home,36.46,Amanda,Vance,F,14601 Downs Skyway Apt. 440,Sterling City,TX,76951,31.8351,-101.0017,1143,"Scientist, biomedical",1962/03/19,df8d3843c843cff6bc8f578b010fac59,1356437596,31.337479,-101.408914,0
19106,2019/01/12 15:47,4423490000000000.0,fraud_Heller PLC,health_fitness,18.8,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957/03/06,6d0e9f42b13d2a3b91dcd5f47d9a7604,1326383242,41.540241,-89.670061,0
42212,2019/01/26 03:38,6011720000000000.0,fraud_Bailey-Morar,grocery_pos,187.18,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981/11/29,60bd2680c33da980ffdc8a55c931bc46,1327549119,46.118798,-119.240472,0
694809,2019/10/23 16:07,2283740000000000.0,fraud_Crooks and Sons,personal_care,1.7,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997/12/27,1c6bd1e5e4460dcacb6f97fc5d73b212,1351008434,34.308924,-84.49305,0
1192018,2020/05/12 17:29,4129770000000000.0,"fraud_Hettinger, McCullough and Fay",home,43.22,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",1972/06/14,7f725b81a550efc0378692506cf7ed08,1368379795,46.402198,-97.401212,0
802349,2019/12/04 22:56,30131800000000.0,fraud_Kutch-Wilderman,home,169.76,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994/04/22,b5c890af72aa9b9bae52b28821fe23f9,1354661814,36.184796,-83.829483,0
784402,2019/12/01 02:57,4.22599e+18,"fraud_Raynor, Reinger and Hagenes",gas_transport,55.61,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966/12/03,6dd9174a25d84876b093803b1869baf5,1354330631,19.648767,-156.143932,0
543079,2019/08/20 13:56,3587040000000000.0,fraud_Torphy-Kertzmann,health_fitness,78.52,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974/10/15,2d4163a4b5b734abdc0388e54d9823be,1345471014,34.805503,-90.13597,0
525182,2019/08/14 12:03,4683520000000000.0,"fraud_Lang, Towne and Schuppe",kids_pets,63.17,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",1995/04/19,0da4d840fbf257f2d6c42a43b47f8409,1344945781,33.883194,-118.062551,0
1245724,2020/06/02 18:10,342351000000000.0,fraud_Haag-Blanda,food_dining,94.39,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990/06/08,88932d89a952d39e3e1ee2e36d5c75a7,1370196616,33.01045,-84.33427,0
865213,2019/12/18 21:36,4.06309e+18,fraud_Gulgowski LLC,home,52.74,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078,"Scientist, audiological",1963/06/13,b4f7d4c7e06a3b929fbc41102ab93182,1355866619,42.393094,-111.45744,0
649717,2019/10/04 00:03,3562260000000000.0,fraud_Prohaska-Murray,gas_transport,61.81,Anthony,Velasquez,M,609 Hunt Grove,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967/03/17,9f5235d9956708ab9b2173667379ceeb,1349308984,37.717104,-86.017523,0
58126,2019/02/04 07:59,6012000000000000.0,fraud_Cruickshank-Mills,entertainment,7.25,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",1965/06/30,6a17167447000bf7d36b25cf1e7044bb,1328342376,41.138032,-74.867821,0
101531,2019/02/28 15:11,3518670000000000.0,fraud_Donnelly PLC,misc_net,1.5,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,1996/11/12,1deb210a6c76cc6446035113b3dd7ee8,1330528260,38.461499,-84.154639,0
539065,2019/08/19 05:28,3564180000000000.0,fraud_O'Keefe-Hudson,grocery_pos,124.99,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962/03/04,5ad6b6975945922a988571d730df2ba1,1345354117,39.81209,-82.339797,0
613244,2019/09/17 10:01,213194000000000.0,fraud_Bradtke PLC,grocery_pos,92.3,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994/02/09,be492cc5bd60377d2d5e223e47c7b22e,1347876084,45.595935,-84.211114,0
62334,2019/02/06 02:16,6595970000000000.0,fraud_Goodwin-Nitzsche,grocery_pos,186.75,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969/09/11,fefe5ee0140d7a5496bfb4b8346f9573,1328494587,40.447679,-75.199016,0
1182587,2020/05/09 06:51,180049000000000.0,"fraud_Casper, Hand and Zulauf",grocery_pos,95.88,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986/04/15,0e5d06b39af69fabcbedaba0238964ed,1368082297,45.93974,-91.082749,0
1095996,2020/03/31 12:59,3536820000000000.0,fraud_Graham and Sons,health_fitness,45.88,Gerald,Frank,M,95793 Andrea Ville Suite 533,Des Moines,IA,50314,41.603,-93.633,222785,Interior and spatial designer,1981/08/10,0fb021cd1ec534d38c5ee70acc973ecd,1364734760,40.90028,-93.82099,0
705969,2019/10/28 07:02,373043000000000.0,"fraud_Towne, Greenholt and Koepp",shopping_net,104.53,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1981/03/04,6736d653d5cfa41897fe0d447e904881,1351407722,29.563772,-95.765922,0
